transition_day,position_size,static_params.ZSCORE_LOOKBACK,static_params.ENTRY_THRESHOLD,static_params.STOP_LOSS_THRESHOLD,adaptive_params.OU_LOOKBACK,adaptive_params.RISK_AVERSION,score
501,10000,150,0.5,4.0,330,0.85,-0.8943175730384283
501,10000,150,0.5,4.0,330,0.8,-0.8943175730384283
501,10000,150,0.5,4.0,330,0.7,-0.8943175730384283
301,10000,150,0.5,4.0,530,0.5,-0.9029707755298411
401,10000,150,0.5,4.0,590,0.9,-0.9121834239918485
301,10000,150,0.5,4.0,430,1.5,-0.9172112052718031
401,10000,150,0.5,4.0,380,1.25,-0.9183191950942842
401,10000,150,0.5,4.0,380,1.2,-0.9183191950942842
401,10000,150,0.5,4.0,520,1.5,-0.923515514663876
501,10000,150,0.5,4.0,590,1.5,-0.9293636893496569
501,10000,150,0.5,4.0,590,1.4,-0.9293636893496569
501,10000,150,0.5,4.0,590,1.35,-0.9293636893496569
501,10000,150,0.5,4.0,590,1.45,-0.9293636893496569
301,10000,150,0.5,4.0,590,0.45,-0.9406132564160927
401,10000,150,0.5,4.0,430,0.9,-0.9476098209775792
301,10000,150,0.5,4.0,500,0.9,-0.9496147055633433
301,10000,150,0.5,4.0,470,1.1,-0.9568637022001827
301,10000,150,0.5,4.0,470,1.05,-0.9568637022001827
401,10000,150,0.5,4.0,470,1.05,-0.9606508778784733
401,10000,150,0.5,4.0,470,1.1,-0.9606508778784733
401,10000,150,0.5,4.0,590,1.25,-0.9714262537734593
401,10000,150,0.5,4.0,590,1.3,-0.9714262537734593
401,10000,150,0.5,4.0,590,1.2,-0.9714262537734593
401,10000,150,0.5,4.0,600,0.45,-0.9774618116517839
401,10000,150,0.5,4.0,580,0.7,-0.9775634951834764
401,10000,150,0.5,4.0,580,0.75,-0.9775634951834764
501,10000,150,0.5,4.0,530,0.55,-0.9793231815386747
501,10000,150,0.5,4.0,380,1.5,-0.9894536027878669
301,10000,150,0.5,4.0,510,1.4,-0.9954332493811657
401,10000,150,0.5,4.0,480,1.15,-0.9959285381739704
401,10000,150,0.5,4.0,480,1.1,-0.9959285381739704
401,10000,150,0.5,4.0,480,1.0,-0.9959285381739704
401,10000,150,0.5,4.0,480,1.05,-0.9959285381739704
301,10000,150,0.5,4.0,470,1.25,-1.0068335680018876
401,10000,150,0.5,4.0,500,0.75,-1.013735023194645
301,10000,150,0.5,4.0,420,0.8,-1.0146026472870293
301,10000,150,0.5,4.0,430,1.35,-1.0158434787321546
301,10000,150,0.5,4.0,450,0.95,-1.015937276414144
401,10000,150,0.5,4.0,560,1.5,-1.0187351909589237
401,10000,150,0.5,4.0,560,1.45,-1.0187351909589237
401,10000,150,0.5,4.0,560,1.4,-1.0187351909589237
301,10000,150,0.5,4.0,510,1.45,-1.0199211912557073
301,10000,150,0.5,4.0,510,1.5,-1.0199211912557073
401,10000,150,0.5,4.0,430,0.8,-1.0217254503895248
401,10000,150,0.5,4.0,430,0.85,-1.0217254503895248
651,10000,150,0.5,4.0,550,0.55,-1.0342107015289663
501,10000,150,0.5,4.0,520,0.7,-1.0404013371568261
501,10000,150,0.5,4.0,540,1.4,-1.041082976744315
501,10000,150,0.5,4.0,540,1.35,-1.041082976744315
501,10000,150,0.5,4.0,540,1.25,-1.041082976744315
501,10000,150,0.5,4.0,540,1.3,-1.041082976744315
501,10000,150,0.5,4.0,520,0.65,-1.0437292968446794
301,10000,150,0.5,4.0,430,1.45,-1.0567550991908075
301,10000,150,0.5,4.0,430,1.4,-1.0567550991908075
301,10000,150,0.5,4.0,500,1.5,-1.0630562865157236
501,10000,150,0.5,4.0,540,1.05,-1.0754056065368864
301,10000,150,0.5,4.0,380,0.55,-1.0806839371832133
501,10000,150,0.5,4.0,390,1.3,-1.0851539689075498
501,10000,150,0.5,4.0,390,1.35,-1.0851539689075498
401,10000,150,0.5,4.0,550,1.35,-1.0857634245892651
401,10000,150,0.5,4.0,550,1.3,-1.0857634245892651
401,10000,150,0.5,4.0,550,1.4,-1.0857634245892651
401,10000,150,0.5,4.0,550,1.25,-1.0857634245892651
301,10000,150,0.5,4.0,600,1.1,-1.0858343757461295
301,10000,150,0.5,4.0,600,1.15,-1.0858343757461295
301,10000,150,0.5,4.0,600,1.2,-1.0858343757461295
301,10000,150,0.5,4.0,600,1.25,-1.0858343757461295
301,10000,150,0.5,4.0,600,1.3,-1.0858343757461295
401,10000,150,0.5,4.0,590,0.85,-1.088345485504595
401,10000,150,0.5,4.0,590,0.8,-1.088345485504595
301,10000,150,0.5,4.0,510,1.1,-1.0884128735933007
401,10000,150,0.5,4.0,450,1.3,-1.0886828977720597
401,10000,150,0.5,4.0,450,1.25,-1.0886828977720597
501,10000,150,0.5,4.0,590,0.8,-1.0930184521907709
501,10000,150,0.5,4.0,590,0.85,-1.0930184521907709
301,10000,150,0.5,4.0,500,1.45,-1.106722440213801
501,10000,150,0.5,4.0,550,1.2,-1.1112887974992969
301,10000,150,0.5,4.0,590,1.2,-1.115203815715431
301,10000,150,0.5,4.0,590,1.3,-1.115203815715431
301,10000,150,0.5,4.0,590,1.25,-1.115203815715431
301,10000,150,0.5,4.0,260,0.9,-1.1471419689821047
501,10000,150,0.5,4.0,390,1.45,-1.1591765479013567
501,10000,150,0.5,4.0,390,1.4,-1.1591765479013567
501,10000,150,0.5,4.0,390,1.5,-1.1591765479013567
501,10000,150,0.5,4.0,530,0.8,-1.160701007333948
501,10000,150,0.5,4.0,530,0.85,-1.160701007333948
501,10000,150,0.5,4.0,380,1.45,-1.1621133255702212
301,10000,150,0.5,4.0,380,0.5,-1.1674675435854702
401,10000,150,0.5,4.0,500,1.5,-1.1706522224991645
401,10000,150,0.5,4.0,550,0.75,-1.1737480806485117
501,10000,150,0.5,4.0,540,0.6,-1.1767285348715237
301,10000,150,0.5,4.0,300,0.55,-1.1836474818511817
301,10000,150,0.5,4.0,500,0.65,-1.1857711267137105
301,10000,150,0.5,4.0,500,0.6,-1.1857711267137105
401,10000,150,0.5,4.0,550,0.65,-1.1892469382639188
501,10000,150,0.5,4.0,520,1.45,-1.1978501612303143
301,10000,150,0.5,4.0,510,1.05,-1.2017820116392643
301,10000,150,0.5,4.0,430,0.65,-1.2048251189365295
401,10000,150,0.5,4.0,480,1.45,-1.2145425509218253
401,10000,150,0.5,4.0,480,1.5,-1.2145425509218253
301,10000,150,0.5,4.0,520,1.0,-1.2165878574611781
301,10000,150,0.5,4.0,520,1.05,-1.2165878574611781
401,10000,150,0.5,4.0,590,0.45,-1.2177262755610752
401,10000,150,0.5,4.0,480,1.3,-1.2188687049791849
401,10000,150,0.5,4.0,480,1.25,-1.2188687049791849
401,10000,150,0.5,4.0,480,1.4,-1.2188687049791849
401,10000,150,0.5,4.0,480,1.35,-1.2188687049791849
401,10000,150,0.5,4.0,500,1.45,-1.2193889006729233
301,10000,150,0.5,4.0,420,0.75,-1.219672286837092
501,10000,150,0.5,4.0,520,1.4,-1.222127471789194
301,10000,150,0.5,4.0,290,0.65,-1.2232737593227547
401,10000,150,0.5,4.0,420,1.3,-1.2243430733158025
301,10000,150,0.5,4.0,340,0.5,-1.233494282459894
401,10000,150,0.5,4.0,580,1.5,-1.234502280177355
301,10000,150,0.5,4.0,520,0.7,-1.236352822135272
301,10000,150,0.5,4.0,440,0.6,-1.241085416377219
301,10000,150,0.5,4.0,470,1.0,-1.242550261081572
501,10000,150,0.5,4.0,380,1.25,-1.245546722628756
501,10000,150,0.5,4.0,380,1.2,-1.245546722628756
401,10000,150,0.5,4.0,400,1.4,-1.245757609681343
501,10000,150,0.5,4.0,520,0.75,-1.2510334361048514
401,10000,150,0.5,4.0,580,1.45,-1.251834087096582
401,10000,150,0.5,4.0,580,1.4,-1.251834087096582
301,10000,150,0.5,4.0,520,1.1,-1.2574441539514707
651,10000,150,0.5,4.0,560,0.65,-1.2756041906047173
501,10000,150,0.5,4.0,520,1.5,-1.2758469599715347
301,10000,150,0.5,4.0,500,1.35,-1.278452028962513
301,10000,150,0.5,4.0,500,1.3,-1.2919199733114626
501,10000,150,0.5,4.0,430,0.7,-1.2942723932048672
501,10000,150,0.5,4.0,430,0.75,-1.2942723932048672
301,10000,150,0.5,4.0,500,1.4,-1.3051156838114588
301,10000,150,0.5,4.0,520,0.75,-1.3111645749902365
301,10000,150,0.5,4.0,270,0.65,-1.315891781334738
401,10000,150,0.5,4.0,430,0.7,-1.3210928174418193
401,10000,150,0.5,4.0,430,0.75,-1.3210928174418193
501,10000,150,0.5,4.0,540,0.55,-1.3221606324034099
401,10000,150,0.5,4.0,520,1.05,-1.3224455965305442
401,10000,150,0.5,4.0,520,1.0,-1.3224455965305442
401,10000,150,0.5,4.0,470,1.0,-1.3245839422237307
401,10000,150,0.5,4.0,470,1.3,-1.3476092312574295
401,10000,150,0.5,4.0,470,1.35,-1.3476092312574295
401,10000,150,0.5,4.0,470,1.4,-1.3476092312574295
401,10000,150,0.5,4.0,470,1.45,-1.3476092312574295
401,10000,150,0.5,4.0,470,1.5,-1.3476092312574295
401,10000,150,0.5,4.0,420,1.25,-1.347794138093949
501,10000,150,0.5,4.0,320,1.35,-1.3583990674928401
401,10000,150,0.5,4.0,550,0.7,-1.362789909086496
401,10000,150,0.5,4.0,590,0.75,-1.3644221366682903
501,10000,150,0.5,4.0,550,1.15,-1.3660002509912195
501,10000,150,0.5,4.0,550,1.1,-1.3660002509912195
401,10000,150,0.5,4.0,400,1.2,-1.3705579549494402
401,10000,150,0.5,4.0,400,1.25,-1.3705579549494402
501,10000,150,0.5,4.0,590,0.75,-1.3711345380312512
401,10000,150,0.5,4.0,520,1.1,-1.3751254134506148
501,10000,150,0.5,4.0,410,0.8,-1.3787864912598664
401,10000,150,0.5,4.0,520,1.3,-1.380408850393569
401,10000,150,0.5,4.0,520,1.2,-1.380408850393569
401,10000,150,0.5,4.0,520,1.25,-1.380408850393569
401,10000,150,0.5,4.0,520,1.35,-1.380408850393569
301,10000,150,0.5,4.0,550,1.2,-1.3857939182303554
301,10000,150,0.5,4.0,460,0.85,-1.3914948327474175
401,10000,150,0.5,4.0,500,1.35,-1.3947878088256846
301,10000,150,0.5,4.0,280,1.1,-1.3957724772504072
401,10000,150,0.5,4.0,500,1.3,-1.4120988991088765
301,10000,150,0.5,4.0,510,1.15,-1.4188054666308023
301,10000,150,0.5,4.0,510,1.25,-1.4188054666308023
301,10000,150,0.5,4.0,510,1.2,-1.4188054666308023
301,10000,150,0.5,4.0,510,1.3,-1.4188054666308023
301,10000,150,0.5,4.0,510,1.35,-1.4188054666308023
401,10000,150,0.5,4.0,500,1.1,-1.4231041083534368
401,10000,150,0.5,4.0,400,1.3,-1.4233788272550072
401,10000,150,0.5,4.0,400,1.35,-1.4233788272550072
301,10000,150,0.5,4.0,440,1.5,-1.4252244499864428
301,10000,150,0.5,4.0,440,1.45,-1.4252244499864428
401,10000,150,0.5,4.0,400,0.8,-1.4369663635109227
301,10000,150,0.5,4.0,250,1.25,-1.4486837733270121
301,10000,150,0.5,4.0,420,0.7,-1.452844833498446
401,10000,150,0.5,4.0,410,1.0,-1.4613997446450355
401,10000,150,0.5,4.0,410,0.95,-1.4613997446450355
301,10000,150,0.5,4.0,450,1.25,-1.4635859933131723
301,10000,150,0.5,4.0,450,1.3,-1.4635859933131723
401,10000,150,0.5,4.0,390,1.25,-1.4687916576846813
401,10000,150,0.5,4.0,390,1.2,-1.4687916576846813
401,10000,150,0.5,4.0,500,1.4,-1.4698016867646704
301,10000,150,0.5,4.0,450,0.65,-1.4849371498853028
401,10000,150,0.5,4.0,600,0.9,-1.4854065628506392
401,10000,150,0.5,4.0,500,0.7,-1.4857197752414173
401,10000,150,0.5,4.0,480,0.9,-1.4864756008621693
301,10000,150,0.5,4.0,590,1.1,-1.4869584637149202
401,10000,150,0.5,4.0,600,0.8,-1.4910219988527489
401,10000,150,0.5,4.0,600,0.85,-1.4910219988527489
401,10000,150,0.5,4.0,590,0.7,-1.4964536130961097
401,10000,150,0.5,4.0,400,0.75,-1.5112045141229267
301,10000,150,0.5,4.0,450,0.6,-1.5127731502956703
301,10000,150,0.5,4.0,440,1.35,-1.5240784588958487
401,10000,150,0.5,4.0,470,1.25,-1.5266632001040836
301,10000,150,0.5,4.0,550,1.1,-1.5275903363686583
301,10000,150,0.5,4.0,550,1.15,-1.5275903363686583
401,10000,150,0.5,4.0,480,0.95,-1.5391849538341358
501,10000,150,0.5,4.0,590,0.7,-1.5449551483255188
401,10000,150,0.5,4.0,560,1.3,-1.5549150676732921
401,10000,150,0.5,4.0,560,1.35,-1.5549150676732921
301,10000,150,0.5,4.0,260,0.8,-1.5610516606940905
301,10000,150,0.5,4.0,430,1.3,-1.5629582204059531
301,10000,150,0.5,4.0,440,1.4,-1.5649425191292465
401,10000,150,0.5,4.0,530,0.5,-1.585064865385764
401,10000,150,0.5,4.0,420,0.8,-1.5868221339524418
501,10000,150,0.5,4.0,540,1.0,-1.587989150598041
401,10000,150,0.5,4.0,550,0.6,-1.593914572205641
301,10000,150,0.5,4.0,460,0.95,-1.6011874232683763
401,10000,150,0.5,4.0,500,1.05,-1.601601649965092
301,10000,150,0.5,4.0,570,1.25,-1.6091647822896578
301,10000,150,0.5,4.0,570,1.2,-1.6091647822896578
301,10000,150,0.5,4.0,570,1.15,-1.6091647822896578
501,10000,150,0.5,4.0,590,1.3,-1.6174517252018763
501,10000,150,0.5,4.0,590,1.25,-1.6174517252018763
501,10000,150,0.5,4.0,590,1.2,-1.6174517252018763
301,10000,150,0.5,4.0,520,0.95,-1.6182330436036674
301,10000,150,0.5,4.0,520,0.9,-1.6182330436036674
651,10000,150,0.5,4.0,250,1.4,-1.627092135640254
651,10000,150,0.5,4.0,250,1.35,-1.627092135640254
651,10000,150,0.5,4.0,250,1.45,-1.627092135640254
301,10000,150,0.5,4.0,590,1.05,-1.6280795401275654
301,10000,150,0.5,4.0,580,1.2,-1.6335067319498338
301,10000,150,0.5,4.0,580,1.15,-1.6335067319498338
301,10000,150,0.5,4.0,580,1.3,-1.6335067319498338
301,10000,150,0.5,4.0,580,1.25,-1.6335067319498338
301,10000,150,0.5,4.0,580,1.35,-1.6335067319498338
401,10000,150,0.5,4.0,580,0.65,-1.6392781705551105
301,10000,150,0.5,4.0,460,0.9,-1.6557833956953907
501,10000,150,0.5,4.0,560,1.45,-1.6565808958468646
501,10000,150,0.5,4.0,560,1.5,-1.6565808958468646
501,10000,150,0.5,4.0,560,1.4,-1.6565808958468646
301,10000,150,0.5,4.0,290,0.6,-1.6634066968103163
301,10000,150,0.5,4.0,500,1.25,-1.6999467702599214
301,10000,150,0.5,4.0,500,1.2,-1.6999467702599214
301,10000,150,0.5,4.0,520,0.85,-1.6999570106208024
401,10000,150,0.5,4.0,600,0.75,-1.701050098432531
401,10000,150,0.5,4.0,280,1.5,-1.7032759577276995
301,10000,150,0.5,4.0,270,0.6,-1.7466892401310865
401,10000,150,0.5,4.0,410,1.45,-1.7471344791909988
401,10000,150,0.5,4.0,410,1.5,-1.7471344791909988
401,10000,150,0.5,4.0,410,1.4,-1.7471344791909988
301,10000,150,0.5,4.0,570,1.1,-1.7494729484637261
501,10000,150,0.5,4.0,540,0.95,-1.7679754730365254
301,10000,150,0.5,4.0,580,1.5,-1.7691191226872922
501,10000,150,0.5,4.0,570,1.25,-1.7717421110060054
501,10000,150,0.5,4.0,570,1.15,-1.7717421110060054
501,10000,150,0.5,4.0,570,1.2,-1.7717421110060054
401,10000,150,0.5,4.0,500,0.6,-1.773744175347236
401,10000,150,0.5,4.0,500,0.65,-1.773744175347236
301,10000,150,0.5,4.0,580,1.4,-1.7825833399197393
301,10000,150,0.5,4.0,580,1.45,-1.7825833399197393
301,10000,150,0.5,4.0,460,0.65,-1.7884087275529232
401,10000,150,0.5,4.0,600,0.65,-1.7890670321407978
301,10000,150,0.5,4.0,600,0.55,-1.7946068208747867
301,10000,150,0.5,4.0,510,0.75,-1.8077956442321312
401,10000,150,0.5,4.0,520,0.9,-1.8170755896142055
401,10000,150,0.5,4.0,520,0.95,-1.8170755896142055
301,10000,150,0.5,4.0,460,1.0,-1.8229902204355906
401,10000,150,0.5,4.0,410,0.9,-1.8241798902837996
401,10000,150,0.5,4.0,410,0.85,-1.8241798902837996
501,10000,150,0.5,4.0,320,0.75,-1.825703528667276
501,10000,150,0.5,4.0,320,0.85,-1.825703528667276
501,10000,150,0.5,4.0,320,0.8,-1.825703528667276
401,10000,150,0.5,4.0,420,0.75,-1.8425869719533523
651,10000,150,0.5,4.0,250,1.1,-1.844479467503291
401,10000,150,0.5,4.0,550,1.0,-1.8457690145469723
501,10000,150,0.5,4.0,410,1.25,-1.8479423703752058
301,10000,150,0.5,4.0,460,1.05,-1.8483127217544304
501,10000,150,0.5,4.0,410,0.75,-1.8547905065481167
301,10000,150,0.5,4.0,530,1.1,-1.8580260763320657
301,10000,150,0.5,4.0,550,1.45,-1.8669148707789804
301,10000,150,0.5,4.0,550,1.5,-1.8669148707789804
651,10000,150,0.5,4.0,580,0.55,-1.875690115936873
501,10000,150,0.5,4.0,540,0.9,-1.8877278209369113
501,10000,150,0.5,4.0,540,0.85,-1.8877278209369113
301,10000,150,0.5,4.0,590,0.95,-1.8884363072888286
501,10000,150,0.5,4.0,520,1.05,-1.8946117899233705
501,10000,150,0.5,4.0,520,1.0,-1.8946117899233705
301,10000,150,0.5,4.0,510,1.0,-1.8967320222596484
501,10000,150,0.5,4.0,440,0.6,-1.8983254161189258
401,10000,150,0.5,4.0,550,1.05,-1.8983538435957659
401,10000,150,0.5,4.0,520,0.85,-1.8985443618881224
301,10000,150,0.5,4.0,600,0.9,-1.9019544182944372
401,10000,150,0.5,4.0,500,1.2,-1.9047181855292976
401,10000,150,0.5,4.0,500,1.25,-1.9047181855292976
301,10000,150,0.5,4.0,600,0.8,-1.9065544077365386
301,10000,150,0.5,4.0,600,0.85,-1.9065544077365386
301,10000,150,0.5,4.0,510,0.7,-1.9109441751912364
401,10000,150,0.5,4.0,410,1.3,-1.9252318399270916
401,10000,150,0.5,4.0,410,1.35,-1.9252318399270916
301,10000,150,0.5,4.0,590,1.0,-1.9291222072762846
501,10000,150,0.5,4.0,520,1.2,-1.9336154076148606
501,10000,150,0.5,4.0,520,1.25,-1.9336154076148606
501,10000,150,0.5,4.0,520,1.3,-1.9336154076148606
501,10000,150,0.5,4.0,520,1.35,-1.9336154076148606
301,10000,150,0.5,4.0,570,1.4,-1.9479374356952945
301,10000,150,0.5,4.0,570,1.45,-1.9479374356952945
401,10000,150,0.5,4.0,580,1.1,-1.9482896225708286
401,10000,150,0.5,4.0,250,1.3,-1.9600600133171113
401,10000,150,0.5,4.0,500,1.0,-1.965851779045991
301,10000,150,0.5,4.0,570,1.5,-1.966284363466614
401,10000,150,0.5,4.0,450,0.85,-1.9667559267035362
501,10000,150,0.5,4.0,520,1.1,-1.9684319874570235
301,10000,150,0.5,4.0,510,0.95,-2.0010896091395907
301,10000,150,0.5,4.0,500,1.1,-2.0052086035236716
501,10000,150,0.5,4.0,570,1.1,-2.0285613752544176
301,10000,150,0.5,4.0,590,0.9,-2.0369803792643735
301,10000,150,0.5,4.0,570,1.05,-2.053870082721729
301,10000,150,0.5,4.0,600,0.75,-2.0717601931134704
401,10000,150,0.5,4.0,560,1.2,-2.1150678684770448
401,10000,150,0.5,4.0,560,1.25,-2.1150678684770448
401,10000,150,0.5,4.0,560,1.15,-2.1150678684770448
501,10000,150,0.5,4.0,390,1.2,-2.1351692820501977
501,10000,150,0.5,4.0,390,1.25,-2.1351692820501977
401,10000,150,0.5,4.0,420,0.7,-2.141846149436649
301,10000,150,0.5,4.0,500,1.05,-2.1449563065615083
501,10000,150,0.5,4.0,260,1.45,-2.1531384895344203
501,10000,150,0.5,4.0,260,1.3,-2.1531384895344203
501,10000,150,0.5,4.0,260,1.4,-2.1531384895344203
501,10000,150,0.5,4.0,260,1.35,-2.1531384895344203
651,10000,150,0.5,4.0,250,1.3,-2.184988926074535
301,10000,150,0.5,4.0,500,0.75,-2.1878253746670744
401,10000,150,0.5,4.0,450,0.9,-2.205691444130119
401,10000,150,0.5,4.0,250,1.4,-2.2114729399294575
301,10000,150,0.5,4.0,590,0.8,-2.2212095169749153
301,10000,150,0.5,4.0,590,0.85,-2.2212095169749153
401,10000,150,0.5,4.0,580,1.0,-2.2247479698596813
301,10000,150,0.5,4.0,460,0.55,-2.2508093062009475
401,10000,150,0.5,4.0,450,0.8,-2.2559000618477327
501,10000,150,0.5,4.0,410,0.7,-2.27386508565327
401,10000,150,0.5,4.0,580,1.05,-2.27720915003725
301,10000,150,0.5,4.0,260,1.15,-2.2788378774454383
301,10000,150,0.5,4.0,530,1.15,-2.2875578844523186
301,10000,150,0.5,4.0,510,0.9,-2.2887043310641593
301,10000,150,0.5,4.0,550,1.25,-2.2934552183589414
301,10000,150,0.5,4.0,550,1.3,-2.2934552183589414
301,10000,150,0.5,4.0,550,1.35,-2.2934552183589414
301,10000,150,0.5,4.0,550,1.4,-2.2934552183589414
401,10000,150,0.5,4.0,560,1.1,-2.2948050014039554
401,10000,150,0.5,4.0,530,1.1,-2.2997588806655758
301,10000,150,0.5,4.0,440,0.9,-2.302254258983057
301,10000,150,0.5,4.0,450,0.85,-2.305135959784458
501,10000,150,0.5,4.0,550,1.5,-2.320438760765204
501,10000,150,0.5,4.0,550,1.45,-2.320438760765204
301,10000,150,0.5,4.0,260,1.1,-2.3348651870288677
401,10000,150,0.5,4.0,600,0.6,-2.344555753248736
301,10000,150,0.5,4.0,570,1.35,-2.3515722998294315
301,10000,150,0.5,4.0,570,1.3,-2.3515722998294315
401,10000,150,0.5,4.0,560,0.75,-2.353819643265199
501,10000,150,0.5,4.0,430,0.65,-2.3624290423154513
301,10000,150,0.5,4.0,440,0.85,-2.379889014256669
401,10000,150,0.5,4.0,460,1.1,-2.3834032373057727
401,10000,150,0.5,4.0,460,1.15,-2.3834032373057727
301,10000,150,0.5,4.0,490,1.1,-2.3840385827423356
301,10000,150,0.5,4.0,490,1.15,-2.3840385827423356
301,10000,150,0.5,4.0,410,0.65,-2.390390244894837
401,10000,150,0.5,4.0,460,1.25,-2.398719049965864
401,10000,150,0.5,4.0,460,1.3,-2.398719049965864
401,10000,150,0.5,4.0,460,1.35,-2.398719049965864
301,10000,150,0.5,4.0,490,1.2,-2.4034103319195212
301,10000,150,0.5,4.0,500,1.0,-2.4323466990525384
501,10000,150,0.5,4.0,560,1.35,-2.439845816550069
501,10000,150,0.5,4.0,560,1.3,-2.439845816550069
301,10000,150,0.5,4.0,590,0.75,-2.465194188983138
301,10000,150,0.5,4.0,450,0.9,-2.468463612806648
301,10000,150,0.5,4.0,260,1.0,-2.485711751087605
401,10000,150,0.5,4.0,580,0.6,-2.4945322548165816
301,10000,150,0.5,4.0,460,0.8,-2.499871726141663
401,10000,150,0.5,4.0,580,0.95,-2.5062940805682095
301,10000,150,0.5,4.0,540,1.2,-2.506434231149448
301,10000,150,0.5,4.0,600,0.65,-2.5074837291161662
401,10000,150,0.5,4.0,460,1.2,-2.5253992997332144
301,10000,150,0.5,4.0,450,0.8,-2.5301227334275946
501,10000,150,0.5,4.0,570,0.65,-2.53477861533573
301,10000,150,0.5,4.0,560,1.45,-2.5362845171610124
301,10000,150,0.5,4.0,560,1.5,-2.5362845171610124
301,10000,150,0.5,4.0,560,1.4,-2.5362845171610124
301,10000,150,0.5,4.0,450,1.35,-2.550728158512543
301,10000,150,0.5,4.0,450,1.4,-2.550728158512543
501,10000,150,0.5,4.0,570,1.5,-2.5653967823742585
501,10000,150,0.5,4.0,570,1.05,-2.5660775687327906
301,10000,150,0.5,4.0,500,0.7,-2.5734608016834173
301,10000,150,0.5,4.0,280,1.05,-2.574519486277591
401,10000,150,0.5,4.0,450,0.75,-2.5761339603787654
301,10000,150,0.5,4.0,590,0.7,-2.5818482789164623
501,10000,150,0.5,4.0,520,0.95,-2.585862164892344
501,10000,150,0.5,4.0,520,0.9,-2.585862164892344
301,10000,150,0.5,4.0,530,1.5,-2.5880056517816734
301,10000,150,0.5,4.0,490,0.6,-2.5969607515805304
401,10000,150,0.5,4.0,250,1.35,-2.598604438817505
301,10000,150,0.5,4.0,530,1.45,-2.6014509199670033
401,10000,150,0.5,4.0,560,1.0,-2.611844906338269
301,10000,150,0.5,4.0,440,0.8,-2.613190119760885
301,10000,150,0.5,4.0,440,0.75,-2.613190119760885
301,10000,150,0.5,4.0,590,0.6,-2.618784568878951
301,10000,150,0.5,4.0,480,1.2,-2.6254605836775777
401,10000,150,0.5,4.0,560,0.65,-2.6271859872995567
301,10000,150,0.5,4.0,540,1.15,-2.6484260375233655
301,10000,150,0.5,4.0,540,1.1,-2.6484260375233655
501,10000,150,0.5,4.0,570,1.4,-2.6556497606452876
501,10000,150,0.5,4.0,570,1.45,-2.6556497606452876
401,10000,150,0.5,4.0,560,0.7,-2.6573954198333762
401,10000,150,0.5,4.0,600,0.7,-2.6617353523478045
401,10000,150,0.5,4.0,560,1.05,-2.66434543087073
401,10000,150,0.5,4.0,410,0.8,-2.6988356717032183
501,10000,150,0.5,4.0,520,0.85,-2.7054662613558307
301,10000,150,0.5,4.0,570,1.0,-2.7059599441860698
301,10000,150,0.5,4.0,490,0.75,-2.733123142417341
401,10000,150,0.5,4.0,560,0.6,-2.753581660349857
301,10000,150,0.5,4.0,460,1.35,-2.756718233695291
301,10000,150,0.5,4.0,460,1.25,-2.756718233695291
301,10000,150,0.5,4.0,460,1.3,-2.756718233695291
401,10000,150,0.5,4.0,410,1.25,-2.7735262422647295
301,10000,150,0.5,4.0,450,0.75,-2.780618414415242
301,10000,150,0.5,4.0,430,0.9,-2.7848852539616846
651,10000,150,0.5,4.0,250,1.15,-2.8007699351065156
651,10000,150,0.5,4.0,250,1.2,-2.8007699351065156
651,10000,150,0.5,4.0,250,1.25,-2.8007699351065156
501,10000,150,0.5,4.0,430,0.6,-2.8055568603947734
301,10000,150,0.5,4.0,430,0.85,-2.840419263521879
301,10000,150,0.5,4.0,430,0.8,-2.840419263521879
301,10000,150,0.5,4.0,460,1.2,-2.8605403040052257
301,10000,150,0.5,4.0,450,1.45,-2.860909894602001
301,10000,150,0.5,4.0,450,1.5,-2.860909894602001
301,10000,150,0.5,4.0,480,0.8,-2.8626500618149535
401,10000,150,0.5,4.0,530,1.15,-2.8687265854005766
501,10000,150,0.5,4.0,570,0.7,-2.8833799007596763
301,10000,150,0.5,4.0,290,1.1,-2.8882468106078356
301,10000,150,0.5,4.0,480,1.45,-2.889836486803069
301,10000,150,0.5,4.0,480,1.5,-2.889836486803069
301,10000,150,0.5,4.0,480,1.25,-2.8931909766803416
301,10000,150,0.5,4.0,480,1.4,-2.8931909766803416
301,10000,150,0.5,4.0,480,1.3,-2.8931909766803416
301,10000,150,0.5,4.0,480,1.35,-2.8931909766803416
301,10000,150,0.5,4.0,580,1.1,-2.895920159377675
301,10000,150,0.5,4.0,320,0.55,-2.9078115632678454
301,10000,150,0.5,4.0,280,0.8,-2.9150702886869944
301,10000,150,0.5,4.0,540,1.5,-2.9183000928248197
301,10000,150,0.5,4.0,540,1.45,-2.9183000928248197
301,10000,150,0.5,4.0,570,0.6,-2.9510989147765923
301,10000,150,0.5,4.0,600,0.6,-2.954117660312823
301,10000,150,0.5,4.0,280,1.0,-2.962013473629103
401,10000,150,0.5,4.0,580,0.9,-2.9632119424965273
401,10000,150,0.5,4.0,580,0.85,-2.9632119424965273
301,10000,150,0.5,4.0,560,1.3,-2.9668758812736318
301,10000,150,0.5,4.0,560,1.35,-2.9668758812736318
301,10000,150,0.5,4.0,450,0.7,-2.974747702728184
301,10000,150,0.5,4.0,520,0.8,-2.98220726745443
401,10000,150,0.5,4.0,260,1.45,-2.9837047179364173
