HEDGE_ESTIMATOR,ADAPTIVE_START_DAY,POSITION_SIZE,OPTIMIZATION_TARGET,STATIC_PARAMS.HEDGE_ESTIMATOR,STATIC_PARAMS.ZSCORE_LOOKBACK,STATIC_PARAMS.ENTRY_THRESHOLD,STATIC_PARAMS.STOP_LOSS_THRESHOLD,STATIC_PARAMS.POSITION_SIZE,STATIC_PARAMS.ADAPTIVE_START_DAY,ADAPTIVE_PARAMS.HEDGE_ESTIMATOR,ADAPTIVE_PARAMS.ZSCORE_LOOKBACK,ADAPTIVE_PARAMS.ENTRY_THRESHOLD,ADAPTIVE_PARAMS.STOP_LOSS_THRESHOLD,ADAPTIVE_PARAMS.POSITION_SIZE,ADAPTIVE_PARAMS.ADAPTIVE_START_DAY,score
ols,501,10000,STATIC,ols,130,1.25,2.5,10000,501,ols,130,1.25,2.5,10000,501,24.126520493092734
lasso,501,10000,STATIC,lasso,150,0.75,2.0,10000,501,lasso,150,0.75,2.0,10000,501,24.11493444376587
bayesian,501,10000,STATIC,bayesian,80,0.25,3.0,10000,501,bayesian,80,0.25,3.0,10000,501,24.111297119708837
lasso,501,10000,STATIC,lasso,90,0.5,4.0,10000,501,lasso,90,0.5,4.0,10000,501,24.104702204346516
lasso,501,10000,STATIC,lasso,90,0.5,3.5,10000,501,lasso,90,0.5,3.5,10000,501,24.104702204346516
bayesian,501,10000,STATIC,bayesian,80,1.75,3.5,10000,501,bayesian,80,1.75,3.5,10000,501,24.095783563710363
ridge,501,10000,STATIC,ridge,130,0.25,4.0,10000,501,ridge,130,0.25,4.0,10000,501,24.09470910435288
ols,501,10000,STATIC,ols,130,0.25,4.0,10000,501,ols,130,0.25,4.0,10000,501,24.08970852282296
ridge,501,10000,STATIC,ridge,120,0.75,3.5,10000,501,ridge,120,0.75,3.5,10000,501,24.06730230170664
ols,501,10000,STATIC,ols,120,0.75,3.5,10000,501,ols,120,0.75,3.5,10000,501,24.06279064310366
bayesian,501,10000,STATIC,bayesian,80,2.25,4.0,10000,501,bayesian,80,2.25,4.0,10000,501,24.036207195664115
lasso,501,10000,STATIC,lasso,140,0.5,2.5,10000,501,lasso,140,0.5,2.5,10000,501,23.99441332601686
ols,501,10000,STATIC,ols,110,1.75,3.0,10000,501,ols,110,1.75,3.0,10000,501,23.98956784126106
ridge,501,10000,STATIC,ridge,110,1.75,3.0,10000,501,ridge,110,1.75,3.0,10000,501,23.989143992815674
ridge,501,10000,STATIC,ridge,80,2.25,4.0,10000,501,ridge,80,2.25,4.0,10000,501,23.943094435737574
ols,501,10000,STATIC,ols,80,2.25,4.0,10000,501,ols,80,2.25,4.0,10000,501,23.938029132611966
lasso,501,10000,STATIC,lasso,110,1.75,3.0,10000,501,lasso,110,1.75,3.0,10000,501,23.912036658282798
lasso,501,10000,STATIC,lasso,140,0.75,2.0,10000,501,lasso,140,0.75,2.0,10000,501,23.90526266731178
ridge,501,10000,STATIC,ridge,140,1.25,2.5,10000,501,ridge,140,1.25,2.5,10000,501,23.901577947939806
ols,501,10000,STATIC,ols,140,1.25,2.5,10000,501,ols,140,1.25,2.5,10000,501,23.900490903326656
bayesian,501,10000,STATIC,bayesian,120,0.75,3.0,10000,501,bayesian,120,0.75,3.0,10000,501,23.89323153451202
lasso,501,10000,STATIC,lasso,130,1.0,2.5,10000,501,lasso,130,1.0,2.5,10000,501,23.883841044925497
ridge,501,10000,STATIC,ridge,80,0.75,2.5,10000,501,ridge,80,0.75,2.5,10000,501,23.877243307911762
ols,501,10000,STATIC,ols,80,0.75,2.5,10000,501,ols,80,0.75,2.5,10000,501,23.877006260847338
bayesian,501,10000,STATIC,bayesian,100,1.25,3.0,10000,501,bayesian,100,1.25,3.0,10000,501,23.859888430588107
ols,501,10000,STATIC,ols,120,0.5,2.5,10000,501,ols,120,0.5,2.5,10000,501,23.856415652275025
ridge,501,10000,STATIC,ridge,120,0.5,2.5,10000,501,ridge,120,0.5,2.5,10000,501,23.856266597277212
bayesian,501,10000,STATIC,bayesian,130,1.25,2.5,10000,501,bayesian,130,1.25,2.5,10000,501,23.853520466375592
ols,501,10000,STATIC,ols,90,0.5,3.5,10000,501,ols,90,0.5,3.5,10000,501,23.82967003300562
ols,501,10000,STATIC,ols,90,0.5,4.0,10000,501,ols,90,0.5,4.0,10000,501,23.82967003300562
ridge,501,10000,STATIC,ridge,90,0.5,3.5,10000,501,ridge,90,0.5,3.5,10000,501,23.82831790122321
ridge,501,10000,STATIC,ridge,90,0.5,4.0,10000,501,ridge,90,0.5,4.0,10000,501,23.82831790122321
ridge,501,10000,STATIC,ridge,140,0.5,2.0,10000,501,ridge,140,0.5,2.0,10000,501,23.82779806368123
ols,501,10000,STATIC,ols,140,0.5,2.0,10000,501,ols,140,0.5,2.0,10000,501,23.82318067643753
ridge,501,10000,STATIC,ridge,130,1.0,2.5,10000,501,ridge,130,1.0,2.5,10000,501,23.8210735772329
ols,501,10000,STATIC,ols,130,1.0,2.5,10000,501,ols,130,1.0,2.5,10000,501,23.817511201072982
lasso,501,10000,STATIC,lasso,150,0.25,2.5,10000,501,lasso,150,0.25,2.5,10000,501,23.81238012905122
ridge,501,10000,STATIC,ridge,100,0.75,4.0,10000,501,ridge,100,0.75,4.0,10000,501,23.806783078888152
ridge,501,10000,STATIC,ridge,100,0.75,3.5,10000,501,ridge,100,0.75,3.5,10000,501,23.806783078888152
ridge,501,10000,STATIC,ridge,80,1.5,3.5,10000,501,ridge,80,1.5,3.5,10000,501,23.80049204397789
ols,501,10000,STATIC,ols,80,1.5,3.5,10000,501,ols,80,1.5,3.5,10000,501,23.798828346089863
lasso,501,10000,STATIC,lasso,100,1.75,4.0,10000,501,lasso,100,1.75,4.0,10000,501,23.798697692862135
lasso,501,10000,STATIC,lasso,100,1.75,3.5,10000,501,lasso,100,1.75,3.5,10000,501,23.798697692862135
lasso,501,10000,STATIC,lasso,90,0.25,3.5,10000,501,lasso,90,0.25,3.5,10000,501,23.78948106433998
lasso,501,10000,STATIC,lasso,90,0.25,4.0,10000,501,lasso,90,0.25,4.0,10000,501,23.78948106433998
lasso,501,10000,STATIC,lasso,80,1.25,3.0,10000,501,lasso,80,1.25,3.0,10000,501,23.788612165006015
lasso,501,10000,STATIC,lasso,80,0.75,2.5,10000,501,lasso,80,0.75,2.5,10000,501,23.761700367377493
lasso,501,10000,STATIC,lasso,90,1.5,2.5,10000,501,lasso,90,1.5,2.5,10000,501,23.761424146910606
lasso,501,10000,STATIC,lasso,110,2.0,2.5,10000,501,lasso,110,2.0,2.5,10000,501,23.75819672940823
lasso,501,10000,STATIC,lasso,100,1.0,3.0,10000,501,lasso,100,1.0,3.0,10000,501,23.719957691362787
ridge,501,10000,STATIC,ridge,130,0.25,3.5,10000,501,ridge,130,0.25,3.5,10000,501,23.701400944425387
bayesian,501,10000,STATIC,bayesian,90,0.75,2.5,10000,501,bayesian,90,0.75,2.5,10000,501,23.69798781268043
ols,501,10000,STATIC,ols,130,0.25,3.5,10000,501,ols,130,0.25,3.5,10000,501,23.696401178307028
lasso,501,10000,STATIC,lasso,130,0.25,3.0,10000,501,lasso,130,0.25,3.0,10000,501,23.660679234727134
bayesian,501,10000,STATIC,bayesian,80,2.25,3.5,10000,501,bayesian,80,2.25,3.5,10000,501,23.64839776365977
bayesian,501,10000,STATIC,bayesian,110,2.0,2.5,10000,501,bayesian,110,2.0,2.5,10000,501,23.646188070276096
bayesian,501,10000,STATIC,bayesian,100,1.5,2.5,10000,501,bayesian,100,1.5,2.5,10000,501,23.634464588288424
bayesian,501,10000,STATIC,bayesian,120,1.5,2.5,10000,501,bayesian,120,1.5,2.5,10000,501,23.57584527220898
ridge,501,10000,STATIC,ridge,100,1.25,3.0,10000,501,ridge,100,1.25,3.0,10000,501,23.557436103777718
bayesian,501,10000,STATIC,bayesian,90,2.0,3.0,10000,501,bayesian,90,2.0,3.0,10000,501,23.545987558050008
ridge,501,10000,STATIC,ridge,80,2.25,3.5,10000,501,ridge,80,2.25,3.5,10000,501,23.54261891253843
ols,501,10000,STATIC,ols,80,2.25,3.5,10000,501,ols,80,2.25,3.5,10000,501,23.537551518928016
bayesian,501,10000,STATIC,bayesian,120,1.0,2.5,10000,501,bayesian,120,1.0,2.5,10000,501,23.50859668587338
ols,501,10000,STATIC,ols,100,1.25,3.0,10000,501,ols,100,1.25,3.0,10000,501,23.463175800524695
bayesian,501,10000,STATIC,bayesian,110,1.25,3.0,10000,501,bayesian,110,1.25,3.0,10000,501,23.427976636692996
ols,501,10000,STATIC,ols,120,1.0,2.5,10000,501,ols,120,1.0,2.5,10000,501,23.394961786784222
bayesian,501,10000,STATIC,bayesian,70,1.75,3.0,10000,501,bayesian,70,1.75,3.0,10000,501,23.374282316512055
bayesian,501,10000,STATIC,bayesian,100,1.75,3.0,10000,501,bayesian,100,1.75,3.0,10000,501,23.362385661549705
ridge,501,10000,STATIC,ridge,110,0.25,3.0,10000,501,ridge,110,0.25,3.0,10000,501,23.34891602089062
ols,501,10000,STATIC,ols,110,0.25,3.0,10000,501,ols,110,0.25,3.0,10000,501,23.346211059659637
lasso,501,10000,STATIC,lasso,90,2.0,3.0,10000,501,lasso,90,2.0,3.0,10000,501,23.33156437112506
ols,501,10000,STATIC,ols,100,0.75,3.5,10000,501,ols,100,0.75,3.5,10000,501,23.326667057572593
ols,501,10000,STATIC,ols,100,0.75,4.0,10000,501,ols,100,0.75,4.0,10000,501,23.326667057572593
bayesian,501,10000,STATIC,bayesian,70,0.75,4.0,10000,501,bayesian,70,0.75,4.0,10000,501,23.303573019149127
ridge,501,10000,STATIC,ridge,100,1.75,3.0,10000,501,ridge,100,1.75,3.0,10000,501,23.2888325415576
lasso,501,10000,STATIC,lasso,100,1.25,3.0,10000,501,lasso,100,1.25,3.0,10000,501,23.285166612669506
ridge,501,10000,STATIC,ridge,90,1.25,4.0,10000,501,ridge,90,1.25,4.0,10000,501,23.268246527617165
ridge,501,10000,STATIC,ridge,90,1.25,3.5,10000,501,ridge,90,1.25,3.5,10000,501,23.268246527617165
ols,501,10000,STATIC,ols,90,1.25,3.5,10000,501,ols,90,1.25,3.5,10000,501,23.267832708423626
ols,501,10000,STATIC,ols,90,1.25,4.0,10000,501,ols,90,1.25,4.0,10000,501,23.267832708423626
ols,501,10000,STATIC,ols,100,1.75,3.0,10000,501,ols,100,1.75,3.0,10000,501,23.23204245806642
ridge,501,10000,STATIC,ridge,100,1.5,2.5,10000,501,ridge,100,1.5,2.5,10000,501,23.230368692329826
ridge,501,10000,STATIC,ridge,80,0.5,3.0,10000,501,ridge,80,0.5,3.0,10000,501,23.21002252401081
ols,501,10000,STATIC,ols,80,0.5,3.0,10000,501,ols,80,0.5,3.0,10000,501,23.209437468539832
ols,501,10000,STATIC,ols,90,2.0,3.0,10000,501,ols,90,2.0,3.0,10000,501,23.204097635369155
ridge,501,10000,STATIC,ridge,90,2.0,3.0,10000,501,ridge,90,2.0,3.0,10000,501,23.202420423376566
bayesian,501,10000,STATIC,bayesian,120,2.0,2.5,10000,501,bayesian,120,2.0,2.5,10000,501,23.15790944042049
bayesian,501,10000,STATIC,bayesian,130,1.0,2.5,10000,501,bayesian,130,1.0,2.5,10000,501,23.113084620543134
lasso,501,10000,STATIC,lasso,110,1.0,4.0,10000,501,lasso,110,1.0,4.0,10000,501,23.04515489082236
lasso,501,10000,STATIC,lasso,110,1.0,3.5,10000,501,lasso,110,1.0,3.5,10000,501,23.04515489082236
bayesian,501,10000,STATIC,bayesian,80,1.0,2.5,10000,501,bayesian,80,1.0,2.5,10000,501,23.04072722858708
lasso,501,10000,STATIC,lasso,90,1.25,4.0,10000,501,lasso,90,1.25,4.0,10000,501,23.024609552288027
lasso,501,10000,STATIC,lasso,90,1.25,3.5,10000,501,lasso,90,1.25,3.5,10000,501,23.024609552288027
ols,501,10000,STATIC,ols,120,2.0,2.5,10000,501,ols,120,2.0,2.5,10000,501,23.02162661005626
lasso,501,10000,STATIC,lasso,80,0.25,3.0,10000,501,lasso,80,0.25,3.0,10000,501,23.012574696571697
ridge,501,10000,STATIC,ridge,110,1.25,3.0,10000,501,ridge,110,1.25,3.0,10000,501,23.002243372131623
ols,501,10000,STATIC,ols,110,1.25,3.0,10000,501,ols,110,1.25,3.0,10000,501,23.000754313695694
ols,501,10000,STATIC,ols,100,1.5,2.5,10000,501,ols,100,1.5,2.5,10000,501,22.984349158916153
lasso,501,10000,STATIC,lasso,70,0.75,4.0,10000,501,lasso,70,0.75,4.0,10000,501,22.961250280308498
lasso,501,10000,STATIC,lasso,100,0.25,2.5,10000,501,lasso,100,0.25,2.5,10000,501,22.938341378104674
ridge,501,10000,STATIC,ridge,120,1.0,2.5,10000,501,ridge,120,1.0,2.5,10000,501,22.93075242870424
bayesian,501,10000,STATIC,bayesian,90,0.5,4.0,10000,501,bayesian,90,0.5,4.0,10000,501,22.918170236415996
bayesian,501,10000,STATIC,bayesian,90,0.5,3.5,10000,501,bayesian,90,0.5,3.5,10000,501,22.918170236415996
bayesian,501,10000,STATIC,bayesian,90,1.25,3.5,10000,501,bayesian,90,1.25,3.5,10000,501,22.890199755986494
bayesian,501,10000,STATIC,bayesian,90,1.25,4.0,10000,501,bayesian,90,1.25,4.0,10000,501,22.890199755986494
ridge,501,10000,STATIC,ridge,100,1.0,3.0,10000,501,ridge,100,1.0,3.0,10000,501,22.879218169089597
ols,501,10000,STATIC,ols,80,1.25,3.0,10000,501,ols,80,1.25,3.0,10000,501,22.845842649281593
ridge,501,10000,STATIC,ridge,80,1.25,3.0,10000,501,ridge,80,1.25,3.0,10000,501,22.845181337807368
ols,501,10000,STATIC,ols,120,1.5,2.5,10000,501,ols,120,1.5,2.5,10000,501,22.83673005474789
ridge,501,10000,STATIC,ridge,120,1.5,2.5,10000,501,ridge,120,1.5,2.5,10000,501,22.836417173325692
ols,501,10000,STATIC,ols,100,1.0,3.0,10000,501,ols,100,1.0,3.0,10000,501,22.819956327567034
bayesian,501,10000,STATIC,bayesian,90,0.25,3.0,10000,501,bayesian,90,0.25,3.0,10000,501,22.793812784244352
lasso,501,10000,STATIC,lasso,80,2.25,4.0,10000,501,lasso,80,2.25,4.0,10000,501,22.74901805090913
bayesian,501,10000,STATIC,bayesian,100,0.75,3.0,10000,501,bayesian,100,0.75,3.0,10000,501,22.723551620445306
ridge,501,10000,STATIC,ridge,80,1.0,2.5,10000,501,ridge,80,1.0,2.5,10000,501,22.721578328618918
ols,501,10000,STATIC,ols,80,1.0,2.5,10000,501,ols,80,1.0,2.5,10000,501,22.72064207942455
ridge,501,10000,STATIC,ridge,120,2.0,2.5,10000,501,ridge,120,2.0,2.5,10000,501,22.671862198163616
lasso,501,10000,STATIC,lasso,110,0.25,3.5,10000,501,lasso,110,0.25,3.5,10000,501,22.63668677261162
lasso,501,10000,STATIC,lasso,110,0.25,4.0,10000,501,lasso,110,0.25,4.0,10000,501,22.63668677261162
lasso,501,10000,STATIC,lasso,80,1.5,3.0,10000,501,lasso,80,1.5,3.0,10000,501,22.607192744909135
lasso,501,10000,STATIC,lasso,120,0.5,2.5,10000,501,lasso,120,0.5,2.5,10000,501,22.56995189908264
lasso,501,10000,STATIC,lasso,110,0.5,3.5,10000,501,lasso,110,0.5,3.5,10000,501,22.56293166077659
lasso,501,10000,STATIC,lasso,110,0.5,4.0,10000,501,lasso,110,0.5,4.0,10000,501,22.56293166077655
bayesian,501,10000,STATIC,bayesian,140,1.25,2.5,10000,501,bayesian,140,1.25,2.5,10000,501,22.54654543364383
bayesian,501,10000,STATIC,bayesian,90,1.75,3.0,10000,501,bayesian,90,1.75,3.0,10000,501,22.48588506500416
bayesian,501,10000,STATIC,bayesian,70,0.75,3.5,10000,501,bayesian,70,0.75,3.5,10000,501,22.4542552032595
ridge,501,10000,STATIC,ridge,150,1.75,2.0,10000,501,ridge,150,1.75,2.0,10000,501,22.444242468120905
ols,501,10000,STATIC,ols,150,1.75,2.0,10000,501,ols,150,1.75,2.0,10000,501,22.433973099480415
ols,501,10000,STATIC,ols,90,1.5,2.5,10000,501,ols,90,1.5,2.5,10000,501,22.4022068450209
bayesian,501,10000,STATIC,bayesian,80,0.5,3.0,10000,501,bayesian,80,0.5,3.0,10000,501,22.400788944584455
ridge,501,10000,STATIC,ridge,90,1.5,2.5,10000,501,ridge,90,1.5,2.5,10000,501,22.400725854665318
lasso,501,10000,STATIC,lasso,120,1.25,3.0,10000,501,lasso,120,1.25,3.0,10000,501,22.378475672446093
lasso,501,10000,STATIC,lasso,80,2.25,3.5,10000,501,lasso,80,2.25,3.5,10000,501,22.369797605084255
bayesian,501,10000,STATIC,bayesian,110,0.25,3.0,10000,501,bayesian,110,0.25,3.0,10000,501,22.36323564438591
bayesian,501,10000,STATIC,bayesian,80,1.25,3.0,10000,501,bayesian,80,1.25,3.0,10000,501,22.348263540999817
ridge,501,10000,STATIC,ridge,120,0.75,3.0,10000,501,ridge,120,0.75,3.0,10000,501,22.316068608206876
ols,501,10000,STATIC,ols,120,0.75,3.0,10000,501,ols,120,0.75,3.0,10000,501,22.31149892837466
bayesian,501,10000,STATIC,bayesian,110,1.5,2.5,10000,501,bayesian,110,1.5,2.5,10000,501,22.307521438948353
ols,501,10000,STATIC,ols,80,1.75,3.0,10000,501,ols,80,1.75,3.0,10000,501,22.295779598364824
ridge,501,10000,STATIC,ridge,80,1.75,3.0,10000,501,ridge,80,1.75,3.0,10000,501,22.294841522035934
ols,501,10000,STATIC,ols,90,1.75,3.0,10000,501,ols,90,1.75,3.0,10000,501,22.28528060988217
ridge,501,10000,STATIC,ridge,90,1.75,3.0,10000,501,ridge,90,1.75,3.0,10000,501,22.28497308492419
lasso,501,10000,STATIC,lasso,90,1.75,3.0,10000,501,lasso,90,1.75,3.0,10000,501,22.280789444406494
bayesian,501,10000,STATIC,bayesian,90,1.5,2.5,10000,501,bayesian,90,1.5,2.5,10000,501,22.267295243112788
ridge,501,10000,STATIC,ridge,150,2.0,2.5,10000,501,ridge,150,2.0,2.5,10000,501,22.244696679164875
ols,501,10000,STATIC,ols,150,2.0,2.5,10000,501,ols,150,2.0,2.5,10000,501,22.24211556126554
lasso,501,10000,STATIC,lasso,110,1.25,3.0,10000,501,lasso,110,1.25,3.0,10000,501,22.221222871636016
lasso,501,10000,STATIC,lasso,140,1.25,2.5,10000,501,lasso,140,1.25,2.5,10000,501,22.215591478008335
bayesian,501,10000,STATIC,bayesian,110,1.0,3.0,10000,501,bayesian,110,1.0,3.0,10000,501,22.195957196517377
lasso,501,10000,STATIC,lasso,120,1.5,2.5,10000,501,lasso,120,1.5,2.5,10000,501,22.188636023446488
ridge,501,10000,STATIC,ridge,140,1.25,2.0,10000,501,ridge,140,1.25,2.0,10000,501,22.173558368933648
ols,501,10000,STATIC,ols,140,1.25,2.0,10000,501,ols,140,1.25,2.0,10000,501,22.167146761205714
lasso,501,10000,STATIC,lasso,150,1.75,2.0,10000,501,lasso,150,1.75,2.0,10000,501,22.166053051041434
ridge,501,10000,STATIC,ridge,120,2.5,4.0,10000,501,ridge,120,2.5,4.0,10000,501,22.136549076734
ols,501,10000,STATIC,ols,120,2.5,4.0,10000,501,ols,120,2.5,4.0,10000,501,22.1329482513386
lasso,501,10000,STATIC,lasso,70,1.0,4.0,10000,501,lasso,70,1.0,4.0,10000,501,22.13262411949583
lasso,501,10000,STATIC,lasso,70,0.75,3.5,10000,501,lasso,70,0.75,3.5,10000,501,22.123445771789818
