ADAPTIVE_START_DAY,POSITION_SIZE,STATIC_PARAMS.ZSCORE_LOOKBACK,STATIC_PARAMS.ENTRY_THRESHOLD,STATIC_PARAMS.STOP_LOSS_THRESHOLD,ADAPTIVE_PARAMS.ZSCORE_LOOKBACK,ADAPTIVE_PARAMS.ENTRY_THRESHOLD,ADAPTIVE_PARAMS.STOP_LOSS_THRESHOLD,score
601,10000,60,1.0,4.0,120,1.5,4.0,17.908812590412488
501,10000,60,1.0,4.0,90,1.5,4.0,17.908318251632437
501,10000,60,1.0,4.0,90,1.5,3.5,17.908318251632437
501,10000,60,1.5,3.0,90,1.0,3.0,17.902055954990175
501,10000,60,2.0,4.0,60,1.5,3.5,17.876911559392077
501,10000,60,2.0,4.0,60,1.5,4.0,17.876911559392077
401,10000,120,2.0,4.0,60,1.5,2.5,17.868263330340646
401,10000,90,2.0,4.0,60,1.5,3.0,17.862856592289923
401,10000,90,2.0,3.5,60,1.5,3.0,17.862856592289923
501,10000,60,1.5,3.5,90,1.5,3.0,17.85882385932252
601,10000,60,1.5,3.5,90,1.0,3.0,17.848964369839386
601,10000,90,2.0,2.5,60,1.0,3.0,17.79927029350861
501,10000,60,2.5,2.5,90,1.5,2.5,17.787997505336087
501,10000,60,1.5,2.5,120,1.0,3.0,17.783869634594943
301,10000,90,2.5,2.5,90,1.5,4.0,17.783437584653463
301,10000,90,2.5,2.5,90,1.5,3.5,17.783437584653463
301,10000,120,1.0,3.5,60,1.0,3.0,17.774965097023333
601,10000,60,1.0,4.0,120,1.0,4.0,17.773945824251463
601,10000,60,1.0,4.0,120,1.0,3.5,17.773945824251463
601,10000,60,1.0,3.5,120,1.5,4.0,17.77301992794699
601,10000,60,1.0,3.5,120,1.5,3.5,17.77301992794699
501,10000,60,1.0,3.5,90,1.5,4.0,17.772522456875272
501,10000,60,1.0,3.5,90,1.5,3.5,17.772522456875272
601,10000,60,1.0,4.0,120,1.5,3.0,17.75751874987583
401,10000,60,1.5,3.0,90,1.5,2.5,17.741076558473935
501,10000,60,2.0,3.5,60,1.5,4.0,17.740011939634165
501,10000,60,2.0,3.5,60,1.5,3.5,17.740011939634165
401,10000,90,2.0,2.5,60,1.0,3.0,17.70986312790057
501,10000,60,2.0,2.5,120,1.0,2.5,17.695964003947346
401,10000,90,2.5,2.5,90,1.0,2.5,17.683346526977633
601,10000,60,1.0,4.0,120,1.0,3.0,17.682366642543208
301,10000,60,2.5,3.0,60,1.0,3.0,17.655731666296795
601,10000,60,1.0,3.5,120,1.0,3.5,17.638118356874898
601,10000,60,1.0,3.5,120,1.0,4.0,17.638118356874898
401,10000,90,2.0,3.5,60,1.0,2.5,17.63136079083189
401,10000,90,2.0,4.0,60,1.0,2.5,17.63136079083189
401,10000,120,2.0,3.5,60,1.5,2.5,17.627036817958093
301,10000,90,1.5,3.5,60,1.5,3.5,17.624357963335534
301,10000,90,1.5,4.0,60,1.5,3.5,17.624357963335534
301,10000,90,1.5,3.5,60,1.5,4.0,17.624357963335534
301,10000,90,1.5,4.0,60,1.5,4.0,17.624357963335534
601,10000,60,1.0,3.5,120,1.5,3.0,17.621732239789303
501,10000,120,2.5,2.5,60,1.0,4.0,17.6036029512081
501,10000,120,2.5,2.5,60,1.0,3.5,17.6036029512081
301,10000,90,2.0,2.5,60,1.0,4.0,17.597461162619418
301,10000,90,2.0,2.5,60,1.0,3.5,17.597461162619418
601,10000,60,1.0,4.0,90,1.0,3.0,17.588899425236484
301,10000,120,1.0,3.0,60,1.0,3.0,17.586960314082155
301,10000,120,1.5,4.0,60,1.5,4.0,17.548145775752047
301,10000,120,1.5,4.0,60,1.5,3.5,17.548145775752047
601,10000,60,1.0,3.5,120,1.0,3.0,17.54654278970753
401,10000,90,2.5,3.0,90,1.5,2.5,17.52668260758748
301,10000,60,2.5,4.0,60,1.0,3.0,17.521740276465728
301,10000,60,2.5,3.5,60,1.0,3.0,17.510204355169705
601,10000,90,2.5,3.0,60,1.0,4.0,17.496609881421755
601,10000,90,2.5,3.0,60,1.0,3.5,17.496609881421755
401,10000,90,2.0,3.0,60,1.5,4.0,17.487864954144854
401,10000,90,2.0,3.0,60,1.5,3.5,17.487864954144854
301,10000,60,1.0,2.5,120,1.0,2.5,17.485928176376667
501,10000,90,2.5,3.5,60,1.5,3.5,17.48135450893948
501,10000,90,2.5,4.0,60,1.5,3.5,17.48135450893948
501,10000,90,2.5,4.0,60,1.5,4.0,17.48135450893948
501,10000,90,2.5,3.5,60,1.5,4.0,17.48135450893948
601,10000,60,2.5,2.5,90,1.0,3.0,17.480513042007154
501,10000,60,2.0,3.0,60,1.0,2.5,17.473501886920694
601,10000,60,2.5,3.0,60,1.0,3.5,17.45981354132684
601,10000,60,2.5,3.0,60,1.0,4.0,17.45981354132684
301,10000,60,2.0,4.0,60,1.5,4.0,17.45671243689401
301,10000,60,2.0,4.0,60,1.5,3.5,17.45671243689401
601,10000,60,1.0,3.5,90,1.0,3.0,17.453061466336308
501,10000,60,1.5,3.0,90,1.5,3.5,17.45273693456989
501,10000,60,1.5,3.0,90,1.5,4.0,17.45273693456989
301,10000,60,2.0,3.5,60,1.5,3.5,17.443845784741008
301,10000,60,2.0,3.5,60,1.5,4.0,17.443845784741008
501,10000,60,2.0,4.0,60,1.5,3.0,17.43591430476115
601,10000,60,2.5,2.5,120,1.5,2.5,17.420395074720684
501,10000,60,1.0,2.5,120,1.0,4.0,17.387921008853255
501,10000,60,1.0,2.5,120,1.0,3.5,17.387921008853255
301,10000,120,2.5,2.5,90,1.0,3.0,17.37750349778304
401,10000,120,2.5,2.5,90,1.5,3.0,17.369380651133525
301,10000,90,1.0,4.0,60,1.0,3.5,17.35856461640843
301,10000,90,1.0,4.0,60,1.0,4.0,17.35856461640843
301,10000,90,1.0,3.5,60,1.0,4.0,17.35856461640843
301,10000,90,1.0,3.5,60,1.0,3.5,17.35856461640843
601,10000,60,2.5,4.0,60,1.0,4.0,17.355412063663152
601,10000,60,2.5,4.0,60,1.0,3.5,17.355412063663152
501,10000,120,2.5,2.5,60,1.0,3.0,17.328362325615032
401,10000,60,2.0,3.0,60,1.0,3.0,17.324206639726228
601,10000,60,2.0,4.0,90,1.5,2.5,17.323807680033717
301,10000,120,1.5,3.5,60,1.5,3.5,17.319011105327178
301,10000,120,1.5,3.5,60,1.5,4.0,17.319011105327178
301,10000,60,1.0,3.0,90,1.0,3.0,17.31472970137836
401,10000,120,2.0,3.0,60,1.5,2.5,17.313879632743006
301,10000,120,1.0,2.5,90,1.5,2.5,17.30984143639074
501,10000,60,2.0,3.5,60,1.5,3.0,17.299035214544915
601,10000,90,2.5,3.0,60,1.0,3.0,17.297499454748127
401,10000,60,2.0,2.5,90,1.5,3.0,17.276200556600166
601,10000,60,2.5,3.0,60,1.0,3.0,17.260711106139773
601,10000,60,1.5,4.0,90,1.0,2.5,17.253506352093005
601,10000,60,2.5,3.5,60,1.0,3.5,17.216154598024183
601,10000,60,2.5,3.5,60,1.0,4.0,17.216154598024183
401,10000,90,1.0,3.5,60,1.5,3.5,17.212558145580054
401,10000,90,1.0,4.0,60,1.5,4.0,17.212558145580054
401,10000,90,1.0,3.5,60,1.5,4.0,17.212558145580054
401,10000,90,1.0,4.0,60,1.5,3.5,17.212558145580054
601,10000,90,2.5,3.5,60,1.5,2.5,17.20244820465814
601,10000,90,2.5,4.0,60,1.5,2.5,17.20244820465814
301,10000,60,1.5,3.0,90,1.5,2.5,17.19915607269207
601,10000,60,2.0,3.5,90,1.5,2.5,17.18694434291887
501,10000,60,1.0,4.0,90,1.0,2.5,17.167749851471534
301,10000,60,1.0,2.5,90,1.0,3.5,17.163125212221836
301,10000,60,1.0,2.5,90,1.0,4.0,17.163125212221836
401,10000,90,2.5,2.5,90,1.5,3.5,17.159710069428836
401,10000,90,2.5,2.5,90,1.5,4.0,17.159710069428836
601,10000,60,2.5,4.0,60,1.0,3.0,17.15631723725931
301,10000,90,1.5,3.0,60,1.5,4.0,17.148553630213023
301,10000,90,1.5,3.0,60,1.5,3.5,17.148553630213023
301,10000,120,1.5,3.0,60,1.5,3.5,17.11711013174309
301,10000,120,1.5,3.0,60,1.5,4.0,17.11711013174309
601,10000,60,1.5,3.5,90,1.0,2.5,17.116542536170115
301,10000,90,2.5,3.0,90,1.5,2.5,17.105683422296018
301,10000,90,2.5,4.0,60,1.0,3.5,17.089083379592182
301,10000,90,2.5,4.0,60,1.0,4.0,17.089083379592182
301,10000,90,2.5,3.5,60,1.0,3.5,17.089083379592182
301,10000,90,2.5,3.5,60,1.0,4.0,17.089083379592182
401,10000,90,1.5,4.0,60,1.5,3.0,17.07442093065754
401,10000,90,1.5,3.5,60,1.5,3.0,17.07442093065754
301,10000,120,2.5,3.0,90,1.5,2.5,17.067710143289343
501,10000,90,2.5,4.0,60,1.5,3.0,17.055124238505734
501,10000,90,2.5,3.5,60,1.5,3.0,17.055124238505734
401,10000,60,1.5,2.5,90,1.0,2.5,17.04803383163457
501,10000,60,1.0,2.5,120,1.0,3.0,17.035619302915862
501,10000,60,1.0,3.0,90,1.0,3.0,17.03495017630476
501,10000,60,1.0,3.5,90,1.0,2.5,17.031941431165578
501,10000,90,2.5,3.0,60,1.0,2.5,17.029842625046694
601,10000,60,2.5,3.5,60,1.0,3.0,17.017069281905382
501,10000,60,2.5,3.0,60,1.5,2.5,17.01457316072124
401,10000,90,1.5,3.0,60,1.5,4.0,17.009650527930667
401,10000,90,1.5,3.0,60,1.5,3.5,17.009650527930667
501,10000,60,1.0,4.0,90,1.5,3.0,16.994476688110808
301,10000,120,2.0,2.5,60,1.5,4.0,16.97524775127991
301,10000,120,2.0,2.5,60,1.5,3.5,16.97524775127991
301,10000,90,2.0,2.5,60,1.0,3.0,16.944803693683355
401,10000,60,1.0,3.0,90,1.5,3.0,16.910157125668178
401,10000,90,1.5,3.5,60,1.0,2.5,16.89372085686057
401,10000,90,1.5,4.0,60,1.0,2.5,16.89372085686057
501,10000,60,1.5,4.0,60,1.0,3.5,16.877994134334074
501,10000,60,1.5,4.0,60,1.0,4.0,16.877994134334074
301,10000,90,1.5,3.5,60,1.5,3.0,16.87457864596543
301,10000,90,1.5,4.0,60,1.5,3.0,16.87457864596543
301,10000,90,1.0,3.0,60,1.0,3.5,16.870151033137525
301,10000,90,1.0,3.0,60,1.0,4.0,16.870151033137525
501,10000,60,1.0,3.5,90,1.5,3.0,16.858716125763735
301,10000,60,2.5,2.5,90,1.5,2.5,16.858233521521008
601,10000,60,2.5,2.5,90,1.0,2.5,16.85661905597535
501,10000,60,1.5,2.5,120,1.5,2.5,16.8465304701691
601,10000,60,1.0,4.0,90,1.0,2.5,16.841403819577664
301,10000,120,2.5,4.0,90,1.5,2.5,16.822957359787043
601,10000,60,2.0,3.0,90,1.5,3.5,16.819447206637165
601,10000,60,2.0,3.0,90,1.5,4.0,16.819447206637165
301,10000,120,1.5,4.0,60,1.5,3.0,16.797189899511487
601,10000,60,1.5,3.0,120,1.5,3.5,16.792573314662455
601,10000,60,1.5,3.0,120,1.5,4.0,16.792573314662455
401,10000,120,2.5,4.0,60,1.0,3.5,16.78901580635178
401,10000,120,2.5,4.0,60,1.0,4.0,16.78901580635178
601,10000,60,1.5,4.0,120,1.5,2.5,16.7872890674533
301,10000,90,2.0,3.5,60,1.5,3.5,16.75639199226226
301,10000,90,2.0,4.0,60,1.5,3.5,16.75639199226226
301,10000,90,2.0,3.5,60,1.5,4.0,16.75639199226226
301,10000,90,2.0,4.0,60,1.5,4.0,16.75639199226226
301,10000,60,1.0,4.0,90,1.0,2.5,16.752778701751716
401,10000,90,1.5,2.5,60,1.5,3.5,16.749960527130817
401,10000,90,1.5,2.5,60,1.5,4.0,16.749960527130817
501,10000,60,1.5,3.5,60,1.0,3.5,16.741029533338207
501,10000,60,1.5,3.5,60,1.0,4.0,16.741029533338207
301,10000,60,1.0,3.5,90,1.0,2.5,16.740162159366562
301,10000,60,2.0,4.0,60,1.5,3.0,16.706920526731935
601,10000,60,1.0,3.5,90,1.0,2.5,16.705604532334767
301,10000,90,1.0,3.5,60,1.0,3.0,16.70051045478801
301,10000,90,1.0,4.0,60,1.0,3.0,16.70051045478801
301,10000,60,2.0,3.5,60,1.5,3.0,16.694054044271894
501,10000,60,1.5,3.0,90,1.0,2.5,16.693328678016897
601,10000,90,2.0,2.5,60,1.5,3.5,16.671291656122627
601,10000,90,2.0,2.5,60,1.5,4.0,16.671291656122627
401,10000,60,2.5,4.0,60,1.0,4.0,16.65834765684439
401,10000,60,2.5,4.0,60,1.0,3.5,16.65834765684439
601,10000,60,1.5,3.5,120,1.5,2.5,16.650365326070308
301,10000,60,2.0,3.0,60,1.5,3.5,16.649833812152053
301,10000,60,2.0,3.0,60,1.5,4.0,16.649833812152053
601,10000,60,1.5,3.0,120,1.5,3.0,16.6420890290698
601,10000,90,2.0,2.5,60,1.0,2.5,16.622293931389606
501,10000,60,2.5,4.0,60,1.5,2.5,16.617057874669722
601,10000,120,2.5,2.5,60,1.0,3.5,16.585003932130395
601,10000,120,2.5,2.5,60,1.0,4.0,16.585003932130395
601,10000,60,1.5,3.0,90,1.0,3.5,16.583066352743757
601,10000,60,1.5,3.0,90,1.0,4.0,16.583066352743757
501,10000,60,1.5,4.0,60,1.0,3.0,16.58001256937687
301,10000,120,2.5,3.5,90,1.5,2.5,16.572585740439216
301,10000,120,1.5,3.5,60,1.5,3.0,16.568158957721337
401,10000,90,2.0,3.0,60,1.5,3.0,16.565708192215084
601,10000,60,2.5,2.5,120,1.0,2.5,16.56191948606398
501,10000,60,1.0,3.0,90,1.5,3.5,16.550771863515926
501,10000,60,1.0,3.0,90,1.5,4.0,16.550771863515926
401,10000,60,1.0,4.0,90,1.5,2.5,16.541631999916014
501,10000,60,1.5,3.0,90,1.5,3.0,16.540446562026645
401,10000,120,2.5,3.5,60,1.0,4.0,16.53754518682061
401,10000,120,2.5,3.5,60,1.0,3.5,16.53754518682061
401,10000,60,1.0,2.5,90,1.0,3.0,16.53248955835651
301,10000,60,2.0,2.5,90,1.5,2.5,16.52304089725539
401,10000,60,2.5,3.5,60,1.0,4.0,16.519317229447033
401,10000,60,2.5,3.5,60,1.0,3.5,16.519317229447033
601,10000,90,2.0,2.5,60,1.5,3.0,16.494703956453904
501,10000,60,2.5,3.5,60,1.5,2.5,16.477868420095124
301,10000,90,1.5,2.5,60,1.5,4.0,16.476084652701005
301,10000,90,1.5,2.5,60,1.5,3.5,16.476084652701005
601,10000,60,1.5,4.0,120,1.0,2.5,16.455379210590166
601,10000,60,1.0,3.0,90,1.0,3.5,16.448327326682296
601,10000,60,1.0,3.0,90,1.0,4.0,16.448327326682296
501,10000,60,1.5,4.0,90,1.5,2.5,16.445389730800557
501,10000,60,1.5,3.5,60,1.0,3.0,16.44306082015803
301,10000,90,2.5,3.5,60,1.0,3.0,16.44177674439949
301,10000,90,2.5,4.0,60,1.0,3.0,16.44177674439949
301,10000,120,1.5,2.5,60,1.0,3.5,16.41019438655384
301,10000,120,1.5,2.5,60,1.0,4.0,16.41019438655384
501,10000,60,2.5,2.5,60,1.0,4.0,16.40937066627168
501,10000,60,2.5,2.5,60,1.0,3.5,16.40937066627168
401,10000,60,1.0,3.5,90,1.5,2.5,16.405959142520743
501,10000,60,2.0,3.0,60,1.5,4.0,16.404395893776773
501,10000,60,2.0,3.0,60,1.5,3.5,16.404395893776773
301,10000,90,1.5,3.0,60,1.5,3.0,16.398870468869013
601,10000,60,1.5,3.0,120,1.0,4.0,16.394916177390336
601,10000,60,1.5,3.0,120,1.0,3.5,16.394916177390336
601,10000,120,2.5,2.5,60,1.0,3.0,16.385958061268184
301,10000,120,1.5,3.0,60,1.5,3.0,16.36620568688833
601,10000,60,2.0,3.0,90,1.5,3.0,16.365695738685297
601,10000,90,2.5,3.0,60,1.0,2.5,16.354633599062016
501,10000,60,1.0,2.5,120,1.5,2.5,16.348535448992592
401,10000,90,2.0,3.0,60,1.0,2.5,16.33654649306888
501,10000,90,2.0,2.5,60,1.5,2.5,16.322370805964002
601,10000,60,1.5,3.5,120,1.0,2.5,16.318450289118573
501,10000,60,1.5,3.5,90,1.5,2.5,16.30847199297189
501,10000,120,2.5,3.0,60,1.5,2.5,16.307097858846117
601,10000,60,1.5,3.0,120,1.0,3.0,16.30377274569583
601,10000,60,1.0,3.0,120,1.5,4.0,16.300356713826524
601,10000,60,1.0,3.0,120,1.5,3.5,16.300356713826524
601,10000,90,2.5,3.0,60,1.5,3.5,16.290934255848388
601,10000,90,2.5,3.0,60,1.5,4.0,16.290934255848388
401,10000,90,1.0,4.0,60,1.5,3.0,16.289310059801657
401,10000,90,1.0,3.5,60,1.5,3.0,16.289310059801657
301,10000,90,1.0,2.5,60,1.0,3.5,16.282750665016877
301,10000,90,1.0,2.5,60,1.0,4.0,16.282750665016877
401,10000,120,2.0,2.5,60,1.5,3.5,16.277915104437348
401,10000,120,2.0,2.5,60,1.5,4.0,16.277915104437348
301,10000,120,2.0,2.5,60,1.5,3.0,16.22759843553428
301,10000,90,1.0,3.0,60,1.0,3.0,16.212126404862694
601,10000,60,2.5,3.0,60,1.5,4.0,16.199629466428977
601,10000,60,2.5,3.0,60,1.5,3.5,16.199629466428977
601,10000,60,2.5,4.0,60,1.0,2.5,16.182647752732425
401,10000,90,1.0,3.5,60,1.0,2.5,16.171339228346113
401,10000,90,1.0,4.0,60,1.0,2.5,16.171339228346113
601,10000,60,1.0,3.0,120,1.0,3.5,16.16137335812025
601,10000,60,1.0,3.0,120,1.0,4.0,16.16137335812025
401,10000,120,1.5,2.5,60,1.5,4.0,16.15567235179742
401,10000,120,1.5,2.5,60,1.5,3.5,16.15567235179742
401,10000,90,1.0,3.0,60,1.5,4.0,16.153483208875954
401,10000,90,1.0,3.0,60,1.5,3.5,16.153483208875954
601,10000,60,1.0,3.0,120,1.5,3.0,16.149183534623504
501,10000,60,2.5,2.5,60,1.0,3.0,16.129665779492118
601,10000,90,2.5,3.0,60,1.5,3.0,16.117813542263328
401,10000,60,2.5,3.0,60,1.0,3.5,16.116554523546945
401,10000,60,2.5,3.0,60,1.0,4.0,16.116554523546945
601,10000,60,2.5,3.0,60,1.0,2.5,16.10943790492914
601,10000,60,1.5,3.0,90,1.0,3.0,16.109237148384466
301,10000,120,2.5,2.5,90,1.0,2.5,16.095645418849564
601,10000,60,2.5,4.0,60,1.5,3.5,16.087674124048547
601,10000,60,2.5,4.0,60,1.5,4.0,16.087674124048547
401,10000,90,1.5,3.0,60,1.5,3.0,16.08711452808241
401,10000,60,1.5,2.5,90,1.5,3.0,16.085728412191337
601,10000,60,2.0,4.0,60,1.0,4.0,16.075134317793058
601,10000,60,2.0,4.0,60,1.0,3.5,16.075134317793058
601,10000,60,1.0,3.0,120,1.0,3.0,16.06986233928474
401,10000,90,1.0,2.5,60,1.5,4.0,16.053079930617663
401,10000,90,1.0,2.5,60,1.5,3.5,16.053079930617663
301,10000,60,1.0,4.0,90,1.5,4.0,16.045431520409814
301,10000,60,1.0,4.0,90,1.5,3.5,16.045431520409814
601,10000,60,2.5,3.5,60,1.0,2.5,16.043426920671145
301,10000,90,1.5,3.5,60,1.0,2.5,16.03879147763532
301,10000,90,1.5,4.0,60,1.0,2.5,16.03879147763532
301,10000,60,1.0,3.5,90,1.5,4.0,16.032775054327182
301,10000,60,1.0,3.5,90,1.5,3.5,16.032775054327182
601,10000,60,1.0,4.0,120,1.5,2.5,16.03133525107563
501,10000,60,2.0,2.5,90,1.0,3.5,16.02587159707889
501,10000,60,2.0,2.5,90,1.0,4.0,16.02587159707889
601,10000,60,2.5,3.0,60,1.5,3.0,16.024666697005685
301,10000,120,1.5,4.0,60,1.0,2.5,16.011961544101723
301,10000,90,2.0,4.0,60,1.5,3.0,16.00776173794833
301,10000,90,2.0,3.5,60,1.5,3.0,16.00776173794833
301,10000,90,2.0,3.0,60,1.5,3.5,15.98529469594176
301,10000,90,2.0,3.0,60,1.5,4.0,15.98529469594176
601,10000,60,1.0,3.0,90,1.0,3.0,15.974862999624534
501,10000,60,2.0,3.0,60,1.5,3.0,15.963799163014855
601,10000,60,1.0,4.0,120,1.0,2.5,15.956270285384079
601,10000,60,2.5,3.5,60,1.5,3.5,15.948424699347605
601,10000,60,2.5,3.5,60,1.5,4.0,15.948424699347605
301,10000,120,2.0,2.5,60,1.0,2.5,15.942038977734164
601,10000,60,2.0,3.5,60,1.0,4.0,15.938301762456852
601,10000,60,2.0,3.5,60,1.0,3.5,15.938301762456852
401,10000,120,2.5,4.0,60,1.0,3.0,15.935656113147253
601,10000,60,2.5,4.0,60,1.5,3.0,15.912550712491722
401,10000,90,1.5,3.0,60,1.0,2.5,15.906682253397683
301,10000,60,2.0,3.0,60,1.5,3.0,15.900255222151358
301,10000,60,1.0,3.0,90,1.0,2.5,15.896455797072221
601,10000,60,1.0,3.5,120,1.5,2.5,15.895613470246253
401,10000,120,1.0,2.5,60,1.5,3.5,15.893385149094442
401,10000,120,1.0,2.5,60,1.5,4.0,15.893385149094442
301,10000,60,1.5,2.5,90,1.5,3.0,15.88930587926233
301,10000,90,2.5,3.0,60,1.0,4.0,15.887832910820336
301,10000,90,2.5,3.0,60,1.0,3.5,15.887832910820336
301,10000,60,2.0,4.0,60,1.0,2.5,15.879151397208808
601,10000,60,2.0,4.0,60,1.0,3.0,15.8761244226435
301,10000,60,2.0,3.5,60,1.0,2.5,15.866401239769779
401,10000,90,1.5,2.5,60,1.5,3.0,15.827605573155111
601,10000,60,1.0,3.5,120,1.0,2.5,15.820511507961427
301,10000,60,1.5,4.0,60,1.0,3.5,15.81326363718108
301,10000,60,1.5,4.0,60,1.0,4.0,15.81326363718108
501,10000,60,1.0,3.0,90,1.0,2.5,15.807266591904465
401,10000,60,2.5,4.0,60,1.0,3.0,15.801363907282749
301,10000,60,1.5,3.5,60,1.0,3.5,15.800574684229652
301,10000,60,1.5,3.5,60,1.0,4.0,15.800574684229652
301,10000,60,2.5,3.0,60,1.5,4.0,15.791935989685626
301,10000,60,2.5,3.0,60,1.5,3.5,15.791935989685626
301,10000,120,1.5,3.5,60,1.0,2.5,15.780693341455788
601,10000,60,2.5,3.5,60,1.5,3.0,15.773308655763913
301,10000,120,1.0,4.0,60,1.5,3.5,15.769672796146295
301,10000,120,1.0,4.0,60,1.5,4.0,15.769672796146295
301,10000,90,2.0,3.5,60,1.0,2.5,15.765209375450013
301,10000,90,2.0,4.0,60,1.0,2.5,15.765209375450013
401,10000,60,1.5,4.0,60,1.0,3.5,15.765138104750577
401,10000,60,1.5,4.0,60,1.0,4.0,15.765138104750577
501,10000,60,1.5,2.5,120,1.0,2.5,15.762555447169156
301,10000,120,1.5,2.5,60,1.0,3.0,15.753074454559233
601,10000,60,2.0,3.5,60,1.0,3.0,15.73930009717396
301,10000,90,1.5,2.5,60,1.5,3.0,15.726819494358843
601,10000,120,2.5,2.5,60,1.5,3.5,15.699199615041891
601,10000,120,2.5,2.5,60,1.5,4.0,15.699199615041891
401,10000,120,2.5,3.5,60,1.0,3.0,15.684291858502469
401,10000,60,2.5,3.5,60,1.0,3.0,15.662366536354845
301,10000,60,2.5,4.0,60,1.5,3.5,15.655597430180965
301,10000,60,2.5,4.0,60,1.5,4.0,15.655597430180965
501,10000,90,2.5,3.0,60,1.5,3.5,15.645510054849748
501,10000,90,2.5,3.0,60,1.5,4.0,15.645510054849748
301,10000,60,2.5,3.5,60,1.5,4.0,15.644022367237465
301,10000,60,2.5,3.5,60,1.5,3.5,15.644022367237465
401,10000,60,2.0,4.0,60,1.5,3.5,15.638933088344196
401,10000,60,2.0,4.0,60,1.5,4.0,15.638933088344196
501,10000,60,1.0,3.0,90,1.5,3.0,15.6373793013288
401,10000,90,1.5,2.5,60,1.0,2.5,15.636897350581116
401,10000,60,1.5,3.5,60,1.0,3.5,15.628197565495313
401,10000,60,1.5,3.5,60,1.0,4.0,15.628197565495313
301,10000,90,1.0,2.5,60,1.0,3.0,15.625670311757254
301,10000,120,1.5,3.0,60,1.0,2.5,15.58285790423465
301,10000,120,2.5,4.0,60,1.0,3.5,15.577809823358656
301,10000,120,2.5,4.0,60,1.0,4.0,15.577809823358656
301,10000,90,1.5,3.0,60,1.0,2.5,15.563603724462794
401,10000,60,1.0,2.5,90,1.5,3.5,15.562747133670989
401,10000,60,1.0,2.5,90,1.5,4.0,15.562747133670989
301,10000,120,1.0,3.5,60,1.5,4.0,15.543427799964974
301,10000,120,1.0,3.5,60,1.5,3.5,15.543427799964974
601,10000,120,2.5,2.5,60,1.5,3.0,15.530881415402636
601,10000,120,2.5,2.5,60,1.0,2.5,15.518658608838717
401,10000,60,2.0,3.5,60,1.5,3.5,15.502115286144168
401,10000,60,2.0,3.5,60,1.5,4.0,15.502115286144168
401,10000,90,2.5,3.5,60,1.0,4.0,15.493050505718177
401,10000,90,2.5,3.5,60,1.0,3.5,15.493050505718177
401,10000,90,2.5,4.0,60,1.0,3.5,15.493050505718177
401,10000,90,2.5,4.0,60,1.0,4.0,15.493050505718177
401,10000,120,2.5,3.0,60,1.0,4.0,15.488702738247284
401,10000,120,2.5,3.0,60,1.0,3.5,15.488702738247284
501,10000,90,2.5,2.5,120,1.5,3.5,15.445033282269307
501,10000,90,2.5,2.5,120,1.5,4.0,15.445033282269307
601,10000,60,1.5,4.0,90,1.5,3.5,15.430896672235868
601,10000,60,1.5,4.0,90,1.5,4.0,15.430896672235868
501,10000,60,1.0,4.0,90,1.5,2.5,15.429263368586511
601,10000,60,2.0,3.0,90,1.5,2.5,15.423267775430652
501,10000,60,1.5,3.0,60,1.0,4.0,15.419120246727815
501,10000,60,1.5,3.0,60,1.0,3.5,15.419120246727815
601,10000,60,2.5,2.5,90,1.5,4.0,15.389355156634164
601,10000,60,2.5,2.5,90,1.5,3.5,15.389355156634164
601,10000,60,1.5,3.0,90,1.0,2.5,15.378335917219985
401,10000,120,2.0,2.5,60,1.5,3.0,15.356679300681872
301,10000,120,1.0,3.0,60,1.5,4.0,15.35165594488334
301,10000,120,1.0,3.0,60,1.5,3.5,15.35165594488334
301,10000,120,2.5,3.5,60,1.0,3.5,15.325366457105432
301,10000,120,2.5,3.5,60,1.0,4.0,15.325366457105432
601,10000,60,1.5,3.5,90,1.5,3.5,15.294013547346587
601,10000,60,1.5,3.5,90,1.5,4.0,15.294013547346587
501,10000,60,1.0,3.5,90,1.5,2.5,15.293576950662633
401,10000,90,2.5,2.5,90,1.5,3.0,15.289377006856121
401,10000,60,2.5,3.0,60,1.0,3.0,15.259848887083635
401,10000,120,2.5,2.5,90,1.5,2.5,15.258053698523895
501,10000,60,1.0,4.0,60,1.0,3.5,15.246492540232147
501,10000,60,1.0,4.0,60,1.0,4.0,15.246492540232147
301,10000,90,2.5,3.0,60,1.0,3.0,15.240805057316344
301,10000,90,2.0,3.0,60,1.5,3.0,15.236791499801882
401,10000,120,1.5,2.5,60,1.5,3.0,15.233040054681886
401,10000,90,1.0,3.0,60,1.5,3.0,15.23050269836849
601,10000,60,1.0,3.0,90,1.0,2.5,15.228850212664057
501,10000,90,2.5,3.0,60,1.5,3.0,15.219725485904313
501,10000,120,2.5,2.5,60,1.0,2.5,15.208017393808632
401,10000,60,1.0,3.0,90,1.5,2.5,15.190331698550409
301,10000,60,1.0,3.0,90,1.5,4.0,15.189625188217875
301,10000,60,1.0,3.0,90,1.5,3.5,15.189625188217875
301,10000,60,1.5,4.0,60,1.0,3.0,15.15584734502361
301,10000,60,1.5,3.5,60,1.0,3.0,15.143155326215684
401,10000,90,1.0,2.5,60,1.5,3.0,15.130280939026385
501,10000,60,1.5,3.0,60,1.0,3.0,15.121513170802523
401,10000,90,1.0,3.0,60,1.0,2.5,15.113884411587655
501,10000,60,1.0,3.5,60,1.0,4.0,15.110738729952345
